URL,Element,Text
https://www.mod.go.ke,li,CORE DOCUMENTS The Constitution of Kenya 2010 The Kenya Defence Forces Act Map of Kenya Kenya Vision 2030 Status of National Projects
https://www.mod.go.ke,li,The Constitution of Kenya 2010
https://www.mod.go.ke,li,The Kenya Defence Forces Act
https://www.mod.go.ke,li,Map of Kenya
https://www.mod.go.ke,li,Kenya Vision 2030
https://www.mod.go.ke,li,Status of National Projects
https://www.mod.go.ke,li,"KEY POLICY DOCUMENTS National Defence Policy Gender Policy National Policy for Peace Support The Military Veterans ACT, 2022 National Security Industrialization Policy"
https://www.mod.go.ke,li,National Defence Policy
https://www.mod.go.ke,li,Gender Policy
https://www.mod.go.ke,li,National Policy for Peace Support
https://www.mod.go.ke,li,"The Military Veterans ACT, 2022"
https://www.mod.go.ke,li,National Security Industrialization Policy
https://www.mod.go.ke,li,STAFF Webmail D-PAY E-Library
https://www.mod.go.ke,li,Webmail
https://www.mod.go.ke,li,D-PAY
https://www.mod.go.ke,li,E-Library
https://www.mod.go.ke,li,Outreach PUBLICATIONS Majeshi Yetu Magazines KDF Journal War for Peace Operation Linda Nchi The Soldier’s Legacy (Kenya Army) Kenya Air Force at 50 Kenya Navy at 50 Ngao ya Taifa PRESS RELEASES Press Releases KDF DAY STRATCOM CGPCS Communique Military Wives Association Kenya (MWAK) The East African Regional Force (EACRF) MEDIA Video Gallery Weekly News Round Up Live Feeds Our Socials All News
https://www.mod.go.ke,li,PUBLICATIONS Majeshi Yetu Magazines KDF Journal War for Peace Operation Linda Nchi The Soldier’s Legacy (Kenya Army) Kenya Air Force at 50 Kenya Navy at 50 Ngao ya Taifa
https://www.mod.go.ke,li,Majeshi Yetu Magazines
https://www.mod.go.ke,li,KDF Journal
https://www.mod.go.ke,li,War for Peace
https://www.mod.go.ke,li,Operation Linda Nchi
https://www.mod.go.ke,li,The Soldier’s Legacy (Kenya Army)
https://www.mod.go.ke,li,Kenya Air Force at 50
https://www.mod.go.ke,li,Kenya Navy at 50
https://www.mod.go.ke,li,Ngao ya Taifa
https://www.mod.go.ke,li,PRESS RELEASES Press Releases KDF DAY STRATCOM CGPCS Communique Military Wives Association Kenya (MWAK) The East African Regional Force (EACRF)
https://www.mod.go.ke,li,Press Releases
https://www.mod.go.ke,li,KDF DAY
https://www.mod.go.ke,li,STRATCOM
https://www.mod.go.ke,li,CGPCS Communique
https://www.mod.go.ke,li,Military Wives Association Kenya (MWAK)
https://www.mod.go.ke,li,The East African Regional Force (EACRF)
https://www.mod.go.ke,li,MEDIA Video Gallery Weekly News Round Up Live Feeds Our Socials All News
https://www.mod.go.ke,li,Video Gallery
https://www.mod.go.ke,li,Weekly News Round Up
https://www.mod.go.ke,li,Live Feeds
https://www.mod.go.ke,li,Our Socials
https://www.mod.go.ke,li,All News
https://www.mod.go.ke,li,VETERANS
https://www.mod.go.ke,li,Contact Us
https://www.mod.go.ke,li,Home
https://www.mod.go.ke,li,About Us WHO WE ARE Our History Our Mandate Citizens Service Delivery Charter English Service Charter Mkataba Wa Huduma VIDEO SIGN LANGUAGE KDF Ranks Kenya’s Peace Keeping Missions Kenya in AMISOM MEET OUR LEADERS Top Leadership Commander-In-Chief Cabinet Secretary Chief of the Defence Forces Vice Chief of the Defence Forces Principal Secretary Service Commanders ADMINISTRATION Tenders Jobs
https://www.mod.go.ke,li,WHO WE ARE Our History Our Mandate Citizens Service Delivery Charter English Service Charter Mkataba Wa Huduma VIDEO SIGN LANGUAGE KDF Ranks Kenya’s Peace Keeping Missions Kenya in AMISOM
https://www.mod.go.ke,li,Our History
https://www.mod.go.ke,li,Our Mandate
https://www.mod.go.ke,li,Citizens Service Delivery Charter English Service Charter Mkataba Wa Huduma VIDEO SIGN LANGUAGE
https://www.mod.go.ke,li,English Service Charter
https://www.mod.go.ke,li,Mkataba Wa Huduma
https://www.mod.go.ke,li,VIDEO SIGN LANGUAGE
https://www.mod.go.ke,li,KDF Ranks
https://www.mod.go.ke,li,Kenya’s Peace Keeping Missions
https://www.mod.go.ke,li,Kenya in AMISOM
https://www.mod.go.ke,li,MEET OUR LEADERS Top Leadership Commander-In-Chief Cabinet Secretary Chief of the Defence Forces Vice Chief of the Defence Forces Principal Secretary Service Commanders
https://www.mod.go.ke,li,Top Leadership
https://www.mod.go.ke,li,Commander-In-Chief
https://www.mod.go.ke,li,Cabinet Secretary
https://www.mod.go.ke,li,Chief of the Defence Forces
https://www.mod.go.ke,li,Vice Chief of the Defence Forces
https://www.mod.go.ke,li,Principal Secretary
https://www.mod.go.ke,li,Service Commanders
https://www.mod.go.ke,li,ADMINISTRATION
https://www.mod.go.ke,li,Tenders
https://www.mod.go.ke,li,Jobs
https://www.mod.go.ke,li,Services
https://www.mod.go.ke,li,"Resources CORE DOCUMENTS The Constitution of Kenya 2010 The Kenya Defence Forces Act Map of Kenya Kenya Vision 2030 Status of National Projects KEY POLICY DOCUMENTS National Defence Policy Gender Policy National Policy for Peace Support The Military Veterans ACT, 2022 National Security Industrialization Policy STAFF Webmail D-PAY E-Library"
https://www.mod.go.ke,li,CORE DOCUMENTS The Constitution of Kenya 2010 The Kenya Defence Forces Act Map of Kenya Kenya Vision 2030 Status of National Projects
https://www.mod.go.ke,li,The Constitution of Kenya 2010
https://www.mod.go.ke,li,The Kenya Defence Forces Act
https://www.mod.go.ke,li,Map of Kenya
https://www.mod.go.ke,li,Kenya Vision 2030
https://www.mod.go.ke,li,Status of National Projects
https://www.mod.go.ke,li,"KEY POLICY DOCUMENTS National Defence Policy Gender Policy National Policy for Peace Support The Military Veterans ACT, 2022 National Security Industrialization Policy"
https://www.mod.go.ke,li,National Defence Policy
https://www.mod.go.ke,li,Gender Policy
https://www.mod.go.ke,li,National Policy for Peace Support
https://www.mod.go.ke,li,"The Military Veterans ACT, 2022"
https://www.mod.go.ke,li,National Security Industrialization Policy
https://www.mod.go.ke,li,STAFF Webmail D-PAY E-Library
https://www.mod.go.ke,li,Webmail
https://www.mod.go.ke,li,D-PAY
https://www.mod.go.ke,li,E-Library
https://www.mod.go.ke,li,Outreach PUBLICATIONS Majeshi Yetu Magazines KDF Journal War for Peace Operation Linda Nchi The Soldier’s Legacy (Kenya Army) Kenya Air Force at 50 Kenya Navy at 50 Ngao ya Taifa PRESS RELEASES Press Releases KDF DAY STRATCOM CGPCS Communique Military Wives Association Kenya (MWAK) The East African Regional Force (EACRF) MEDIA Video Gallery Weekly News Round Up Live Feeds Our Socials All News
https://www.mod.go.ke,li,PUBLICATIONS Majeshi Yetu Magazines KDF Journal War for Peace Operation Linda Nchi The Soldier’s Legacy (Kenya Army) Kenya Air Force at 50 Kenya Navy at 50 Ngao ya Taifa
https://www.mod.go.ke,li,Majeshi Yetu Magazines
https://www.mod.go.ke,li,KDF Journal
https://www.mod.go.ke,li,War for Peace
https://www.mod.go.ke,li,Operation Linda Nchi
https://www.mod.go.ke,li,The Soldier’s Legacy (Kenya Army)
https://www.mod.go.ke,li,Kenya Air Force at 50
https://www.mod.go.ke,li,Kenya Navy at 50
https://www.mod.go.ke,li,Ngao ya Taifa
https://www.mod.go.ke,li,PRESS RELEASES Press Releases KDF DAY STRATCOM CGPCS Communique Military Wives Association Kenya (MWAK) The East African Regional Force (EACRF)
https://www.mod.go.ke,li,Press Releases
https://www.mod.go.ke,li,KDF DAY
https://www.mod.go.ke,li,STRATCOM
https://www.mod.go.ke,li,CGPCS Communique
https://www.mod.go.ke,li,Military Wives Association Kenya (MWAK)
https://www.mod.go.ke,li,The East African Regional Force (EACRF)
https://www.mod.go.ke,li,MEDIA Video Gallery Weekly News Round Up Live Feeds Our Socials All News
https://www.mod.go.ke,li,Video Gallery
https://www.mod.go.ke,li,Weekly News Round Up
https://www.mod.go.ke,li,Live Feeds
https://www.mod.go.ke,li,Our Socials
https://www.mod.go.ke,li,All News
https://www.mod.go.ke,li,VETERANS
https://www.mod.go.ke,li,Contact Us
https://www.mod.go.ke,li,SPORTS UNITING COMMUNITIES FOR LASTING PEACE
https://www.mod.go.ke,li,SAFEGUARDING CRITICAL ROUTES THROUGH PROACTIVE COUNTER-IED OPERATIONS
https://www.mod.go.ke,li,"HEALTHY COMMUNITIES, STRONGER PARTNERSHIPS: MEDICAL OUTREACH ADVANCES WELL-BEING"
https://www.mod.go.ke,li,ADVANCING ENVIRONMENTAL STEWARDSHIP
https://www.mod.go.ke,li,FROM AUDIT TO ASSURANCE: NDC CULMINATES CAPSTONE TRAINING ON STRATEGIC OVERSIGHT FOR NATIONAL SECURITY
https://www.mod.go.ke,li,FIT TO FIGHT: PREVENTIVE HEALTHCARE STRENGTHENS KENYA ARMY’S OPERATIONAL READINESS
https://www.mod.go.ke,li,STRENGTHENING ACCOUNTABILITY THROUGH DIALOGUE
https://www.mod.go.ke,li,RALLYING STAKEHOLDERS AHEAD OF THE 3RD EDITION SPORTS FOR PEACE
https://www.mod.go.ke,li,PARTNERSHIP AND TRUST STRENGTHEN THE PATH TO LASTING PEACE IN JUBALAND
https://www.mod.go.ke,li,STRATEGIC PARTNERSHIPS ADVANCE MARITIME SECURITY AND PERSONNEL WELFARE
https://www.mod.go.ke,li,STRENGTHENING MEDICAL READINESS AGAINST FILOVIRUS THREATS
https://www.mod.go.ke,li,STEADFAST IN SERVICE: BUILDING A MISSION-READY FORCE
https://www.mod.go.ke,p,"The Executive Order No. 2 of 2023 (Dated 1st November 2023) created the Ministry of Defence. The work of the Ministry of Defence is informed by the Constitution of the Republic of Kenya. The Ministry is obliged to facilitate and support the Kenya Defence Forces (KDF) in the discharge of their mandate under Article 241 (3) (a), (b) & (c) of the Constitution."
https://www.mod.go.ke,h4,OUR MISSION
https://www.mod.go.ke,p,"To defend and protect the sovereignty and territorial integrity of the Republic, assist and cooperate with other authorities in situations of emergency or disaster and restore peace in any part of Kenya affected by unrest or instability as assigned."
https://www.mod.go.ke,h4,OUR VISION
https://www.mod.go.ke,p,"A premier, credible and mission capable force deeply rooted in professionalism."
https://www.mod.go.ke,h4,OUR COMMITMENT
https://www.mod.go.ke,p,The Ministry of Defence is committed to defending and protecting the people of the Republic of Kenya and their property against external aggression and also in providing support to the Civil Authority as per the Law.
https://www.mod.go.ke,h2,HUMANITARIAN CIVIC ACTION
https://www.mod.go.ke,h3,OUR LEADERS
https://www.mod.go.ke,p,"H.E. Hon. William Samoei Ruto, PhD, CGH President of the Republic of Kenya and Commander-in-Chief of the Defence Forces"
https://www.mod.go.ke,p,"Hon. Roselinda Soipan Tuya, EGH ‘ndc'(K) Cabinet Secretary"
https://www.mod.go.ke,p,Gen C M Kahariri EGH CBS ‘nwc'(USA) ‘psc'(K) Chief of the Defence Forces
https://www.mod.go.ke,p,"Dr. Patrick Mariru, PhD, CBS Principal Secretary"
https://www.mod.go.ke,p,Lt Gen J M Omenda MGH EBS SS OGW ‘rcds'(UK) ‘psc'(K) Vice Chief of the Defence Forces
https://www.mod.go.ke,h3,SERVICE COMMANDERS
https://www.mod.go.ke,p,Lt Gen D K Ketter MGH CBS ‘ndc’ (TZ) ‘psc’ (K) Commander Kenya Army
https://www.mod.go.ke,p,Maj Gen B Waliaula MGH CBS ‘ndu'(China) ‘psc'(K) ‘acsc'(USA) Commander Kenya Air Force
https://www.mod.go.ke,p,Maj Gen P O Otieno MGH EBS ‘ndc'(K) ‘psc'(K) Commander Kenya Navy
https://www.mod.go.ke,h3,LATEST NEWS
https://www.mod.go.ke,h4,SPORTS UNITING COMMUNITIES FOR LASTING PEACE
https://www.mod.go.ke,p,"Sport continues to emerge as a powerful catalyst for reconciliation, bringing together communities, inspiring young people and creating opportunities for dialogue in regions recovering from insecurity. Across Kenya’s North Rift, […]"
https://www.mod.go.ke,h4,SAFEGUARDING CRITICAL ROUTES THROUGH PROACTIVE COUNTER-IED OPERATIONS
https://www.mod.go.ke,p,"Persistent vigilance, disciplined route clearance procedures and intelligence-led operations continue to frustrate terrorist attempts to disrupt security operations and endanger civilian movement in Lamu County. Recent successes by the Kenya […]"
https://www.mod.go.ke,h4,"HEALTHY COMMUNITIES, STRONGER PARTNERSHIPS: MEDICAL OUTREACH ADVANCES WELL-BEING"
https://www.mod.go.ke,p,"Access to quality healthcare remains a vital pillar of resilient communities, particularly in remote and underserved regions where medical services are often limited. Through sustained Civil-Military Cooperation (CIMIC) initiatives, the […]"
https://www.mod.go.ke,h4,ADVANCING ENVIRONMENTAL STEWARDSHIP
https://www.mod.go.ke,p,"In line with its commitment to environmental conservation and community engagement, the Kenya Navy today conducted a large scale communal clean up exercise in Likoni, Mombasa County. The exercise was […]"
https://www.mod.go.ke,h3,OUR SERVICES
https://www.mod.go.ke,h3,KDF DAY
https://www.mod.go.ke,h4,PRESIDENT RUTO LEADS KDF DAY CELEBRATIONS IN HONOUR OF FALLEN HEROES
https://www.mod.go.ke,p,"The Commander-in-Chief of the Defence Forces and President of the Republic of Kenya, Dr. William Ruto, on Tuesday led the 13th Kenya Defence Forces (KDF) Day celebrations at Moi Barracks, […]"
https://www.mod.go.ke,h4,KDF SOLDIERS MARK KDF DAY
https://www.mod.go.ke,p,"KDF Day on October 14, 2024, was celebrated with pomp and ceremony at various Service Headquarters, Brigades, Formations, and camps across Kenya and beyond. The event, themed “One Force, Mission […]"
https://www.mod.go.ke,h4,HOME OF SAPPERS HOSTS KENYA DEFENCE FORCES DAY CELEBRATIONS
https://www.mod.go.ke,p,"The Cabinet Secretary for Defence, Hon. Soipan Tuya, presided over the 13th Kenya Defence Forces (KDF) Day celebrations at Thika Garrison. The event, themed “One Force, Mission Ready: Unity in […]"
https://www.mod.go.ke,h5,UNIVERSITY
https://www.mod.go.ke,p,National Defence University-Kenya
https://www.mod.go.ke,p,COLLEGES National Defence College (NDC) Joint Command and Staff College (JCSC) Kenya Military Academy (KMA) International Peace Support Training Centre (IPSTC) Defence Forces Technical College (DEFTEC) Defence College of Health Sciences (DCHS) Defence Intelligence Academy (DIA)
https://www.mod.go.ke,h5,Organisations
https://www.mod.go.ke,p,Directorate of Military Veterans Affairs (DMVA) Defence Forces Welfare Services (DEFWES) Defence Forces Medical Insurance Scheme (DEFMIS) Defence Forces Old Comrades Association (DEFOCA) Kenya Ordnance Factories Corporation (KOFC) Kenya Meat Commission (KMC) Kenya Shipyards Limited (KSL) Defence Sacco (DESACCO) Kenya Space Agency (KSA) Ulinzi Health Services Fund (UHSF)
https://www.mod.go.ke,h5,Related Links
https://www.mod.go.ke,p,United Nations IGAD ATMIS CGPCS African Union Kenya e-Government Eastern Africa Standby Force Military Wives Association of Kenya (MWAK)
https://www.mod.go.ke,h5,Contact Us
https://www.mod.go.ke,p,"The Principal Secretary Ministry of Defence Ulinzi House , Lenana Road P O Box 40668 – 00100 Nairobi Telephone No:2712054 Fax No:2722270 Email: publicaffairs@mod.go.ke"
https://www.mod.go.ke,p,Ministry of Defence - Kenya © 2026. All Rights Reserved. Terms of Use and Privacy Policy
